HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,False,G,1130,S,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,True
Mars,False,F,1436,P,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,True
Earth,True,G,1131,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1124,P,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,False
Mars,False,F,1326,S,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,True
Europa,True,B,262,S,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,223,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1439,P,TRAPPIST-1e,70.0,False,28.0,0.0,0.0,672.0,104.0,False
Europa,True,B,264,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,264,S,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,True
Earth,False,E,464,S,55 Cancri e,25.0,False,0.0,12.0,851.0,19.0,103.0,False
Europa,True,B,265,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,265,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,D,219,P,TRAPPIST-1e,37.0,False,26.0,2898.0,9.0,0.0,40.0,True
Europa,False,B,266,S,TRAPPIST-1e,26.0,False,135.0,2080.0,7.0,34.0,84.0,True
Earth,False,G,1135,S,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,False
Earth,False,G,1136,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,804.0,5.0,False
Mars,False,F,1328,S,TRAPPIST-1e,20.0,False,3839.0,57.0,1967.0,4.0,2.0,False
Earth,False,F,1444,P,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,False
Earth,False,F,1446,P,TRAPPIST-1e,37.0,False,951.0,0.0,0.0,80.0,0.0,False
Europa,False,C,256,S,55 Cancri e,37.0,False,0.0,9965.0,0.0,5697.0,676.0,False
Earth,False,F,1447,P,TRAPPIST-1e,13.0,False,0.0,114.0,682.0,0.0,7.0,False
Europa,False,C,225,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,225,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,225,P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,225,P,55 Cancri e,28.0,False,0.0,4173.0,0.0,33.0,420.0,True
Europa,False,C,225,P,55 Cancri e,28.0,False,0.0,160.0,0.0,1538.0,1426.0,False
Earth,False,E,466,S,PSO J318.5-22,45.0,False,1.0,15.0,44.0,0.0,1541.0,False
Earth,True,G,1137,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1137,S,TRAPPIST-1e,38.0,False,0.0,806.0,3.0,0.0,0.0,True
Earth,False,E,446,P,55 Cancri e,24.0,False,0.0,893.0,0.0,4.0,8.0,True
Earth,False,E,447,P,TRAPPIST-1e,22.0,False,712.0,6.0,70.0,0.0,0.0,False
Earth,False,F,1332,S,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,628.0,False
Earth,True,G,1128,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,1450,P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1450,P,TRAPPIST-1e,19.0,False,1962.0,0.0,1.0,641.0,0.0,False
Europa,False,C,226,P,TRAPPIST-1e,28.0,False,0.0,4340.0,0.0,186.0,0.0,True
Europa,False,B,233,P,55 Cancri e,38.0,False,0.0,692.0,0.0,3587.0,0.0,False
Earth,True,G,1131,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,267,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,267,S,TRAPPIST-1e,20.0,False,0.0,275.0,1690.0,580.0,5499.0,False
Earth,False,F,1334,S,55 Cancri e,24.0,False,0.0,58.0,618.0,0.0,41.0,False
Earth,False,F,1452,P,55 Cancri e,34.0,False,0.0,442.0,175.0,79.0,3.0,False
Mars,False,D,220,P,TRAPPIST-1e,42.0,False,1058.0,0.0,0.0,0.0,0.0,False
Mars,False,F,1453,P,TRAPPIST-1e,24.0,False,2261.0,0.0,95.0,10.0,0.0,False
Earth,False,F,1454,P,TRAPPIST-1e,28.0,False,0.0,0.0,285.0,136.0,337.0,False
Mars,False,E,449,P,TRAPPIST-1e,29.0,False,907.0,0.0,0.0,142.0,0.0,False
Europa,True,D,213,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1141,S,TRAPPIST-1e,29.0,False,888.0,0.0,1.0,0.0,0.0,False
Earth,False,F,1338,S,55 Cancri e,16.0,False,0.0,17.0,1211.0,0.0,25.0,True
Europa,False,E,450,P,TRAPPIST-1e,27.0,False,0.0,2897.0,659.0,485.0,11.0,True
Earth,False,F,1339,S,TRAPPIST-1e,23.0,False,779.0,7.0,9.0,9.0,0.0,False
Earth,False,F,1340,S,TRAPPIST-1e,30.0,False,0.0,6.0,0.0,0.0,1435.0,True
Earth,False,F,1455,P,TRAPPIST-1e,24.0,False,468.0,0.0,163.0,0.0,0.0,False
Earth,True,G,1144,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,257,S,55 Cancri e,25.0,False,0.0,3512.0,20.0,24.0,1459.0,True
Europa,True,C,227,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,1132,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,1133,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,467,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,1457,P,TRAPPIST-1e,31.0,False,0.0,0.0,717.0,0.0,0.0,False
Earth,False,F,1457,P,TRAPPIST-1e,20.0,False,0.0,750.0,957.0,0.0,722.0,False
Earth,True,G,1146,S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,D,215,S,TRAPPIST-1e,35.0,False,0.0,5552.0,6.0,8.0,226.0,True
Europa,False,D,215,S,TRAPPIST-1e,46.0,False,0.0,664.0,0.0,2.0,2177.0,False
Earth,True,G,1147,S,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,A,86,S,55 Cancri e,37.0,False,0.0,1678.0,0.0,36.0,3128.0,False
Earth,False,G,1148,S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1458,P,TRAPPIST-1e,20.0,False,0.0,0.0,2330.0,120.0,0.0,True
Earth,True,F,1458,P,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,1135,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,1136,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,216,S,TRAPPIST-1e,26.0,False,782.0,0.0,0.0,2503.0,1.0,False
Earth,True,G,1137,P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,1150,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,1343,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,221,P,TRAPPIST-1e,24.0,False,235.0,0.0,1642.0,1042.0,229.0,False
Mars,False,D,222,P,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,False
Earth,True,G,1152,S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1462,P,TRAPPIST-1e,24.0,False,332.0,9.0,356.0,0.0,0.0,False
Earth,True,G,1153,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1344,S,TRAPPIST-1e,13.0,False,0.0,999.0,0.0,0.0,4.0,True
Mars,False,D,223,P,TRAPPIST-1e,39.0,False,42.0,0.0,352.0,1.0,369.0,False
Europa,False,D,217,S,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,False
Mars,False,F,1346,S,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,False
Earth,True,G,1154,S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1156,S,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,True
Earth,False,F,1464,P,TRAPPIST-1e,21.0,False,0.0,13.0,0.0,720.0,170.0,False
Earth,False,F,1350,S,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,595.0,False
Earth,False,E,472,S,TRAPPIST-1e,22.0,False,0.0,125.0,0.0,663.0,0.0,False
Earth,False,G,1159,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1160,S,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,False
Earth,True,G,1162,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1353,S,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,False
Earth,False,G,1163,S,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,False
Earth,False,F,1354,S,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,False
Earth,True,G,1140,P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,473,S,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,False
Europa,True,C,259,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1355,S,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,False
Mars,False,F,1466,P,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,False
Mars,True,F,1466,P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,F,1466,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1467,P,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,False
Earth,True,G,1141,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1468,P,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,False
Europa,False,D,218,S,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,True
Earth,True,G,1142,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1470,P,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,True
Earth,True,G,1143,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,False,E,454,P,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,True
Earth,True,G,1144,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,260,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,260,S,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,False
Europa,True,C,260,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,A,75,P,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,True
Europa,False,A,75,P,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,False
Europa,False,A,75,P,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,False
Europa,False,A,75,P,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,False
Earth,False,F,1356,S,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,True
Mars,True,F,1357,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,268,S,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,False
Earth,False,F,1358,S,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,False
Mars,False,F,1359,S,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,False
Earth,False,F,1361,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,False
Earth,False,F,1361,S,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,True
Earth,False,F,1362,S,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,False
Earth,True,G,1146,P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,B,236,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1475,P,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,False
Earth,False,F,1476,P,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,False
Earth,False,F,1363,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,False
Europa,True,B,269,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,B,269,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,238,P,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,False
Europa,False,B,238,P,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,True
Europa,False,B,238,P,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,False
Earth,False,G,1165,S,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,False
Earth,False,F,1368,S,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,False
Earth,True,G,1148,P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1371,S,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,False
Mars,False,E,474,S,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,False
Mars,False,E,474,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1372,S,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,False
Earth,True,G,1150,P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,False,A,87,S,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,True
Mars,True,F,1482,P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,459,P,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,False
Earth,False,G,1167,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,1167,S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1375,S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,False
Mars,False,E,475,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,True,E,475,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,475,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,D,219,S,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,False
Europa,True,C,263,S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,1152,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,E,476,S,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,False
Mars,True,F,1377,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1378,S,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,False
Europa,False,B,270,S,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,True
Earth,True,G,1154,P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,True,G,1155,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,1156,P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1486,P,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,False
Europa,True,C,232,P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,232,P,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,False
Europa,False,C,232,P,TRAPPIST-1e,25.0,False,0.0,3590.0,0.0,27.0,0.0,True
Earth,False,E,460,P,TRAPPIST-1e,53.0,False,3.0,2251.0,0.0,95.0,12.0,True
Earth,False,E,478,S,TRAPPIST-1e,38.0,False,0.0,338.0,0.0,453.0,0.0,False
Earth,False,G,1170,S,TRAPPIST-1e,18.0,False,3.0,688.0,0.0,0.0,23.0,True
Europa,True,E,461,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,E,461,P,TRAPPIST-1e,44.0,False,0.0,0.0,16.0,72.0,4304.0,False
Earth,True,G,1158,P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,233,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,233,P,TRAPPIST-1e,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,False
Europa,True,C,233,P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,234,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1490,P,TRAPPIST-1e,14.0,False,0.0,0.0,766.0,0.0,0.0,False
Earth,True,G,1172,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1381,S,TRAPPIST-1e,35.0,False,150.0,0.0,96.0,638.0,0.0,True
Europa,False,C,264,S,TRAPPIST-1e,37.0,False,300.0,3434.0,0.0,1.0,171.0,True
Earth,False,E,462,P,TRAPPIST-1e,37.0,False,541.0,38.0,713.0,316.0,0.0,False
Earth,False,E,463,P,TRAPPIST-1e,24.0,False,1.0,194.0,0.0,0.0,632.0,True
Earth,False,F,1387,S,TRAPPIST-1e,38.0,False,622.0,1319.0,42.0,1.0,444.0,False
Earth,True,G,1160,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1161,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1492,P,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,False
Earth,False,F,1493,P,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,False
Mars,True,F,1494,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,464,P,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,True
Mars,False,F,1495,P,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,True
Europa,False,C,235,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,235,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False
Europa,True,C,235,P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,235,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,235,P,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,False
Europa,False,B,239,P,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,False
Europa,False,A,77,P,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,False
Mars,False,E,481,S,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,False
Mars,False,F,1497,P,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,False
Earth,False,F,1391,S,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,False
Earth,True,G,1177,S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,B,240,P,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,False
Mars,True,E,465,P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,G,1163,P,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,False
Mars,False,F,1392,S,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,True
Mars,False,F,1392,S,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,True
Europa,True,B,273,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1395,S,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,False
Earth,False,F,1396,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,False
Mars,False,F,1397,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1501,P,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,True
Mars,False,E,466,P,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,False
Europa,False,D,225,P,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,True
Earth,False,G,1166,P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,E,484,S,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,False
Earth,True,G,1167,P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,F,1502,P,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,True
Earth,False,F,1503,P,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,True
Earth,False,F,1398,S,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,False
Earth,True,G,1168,P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,265,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,C,265,S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,468,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,False
Earth,True,G,1170,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1171,P,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,False
Earth,False,G,1183,S,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,True
Earth,False,F,1506,P,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,False
Earth,False,F,1507,P,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,False
Europa,True,C,236,P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,F,1508,P,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,False
Earth,True,G,1185,S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,A,78,P,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,True
Europa,True,D,227,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,D,227,P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,False,D,227,P,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,False
Europa,False,D,227,P,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,False
Mars,False,D,228,P,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,False
Earth,False,G,1188,S,TRAPPIST-1e,40.0,False,678.0,0.0,229.0,0.0,0.0,False
Earth,False,G,1189,S,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,True
Mars,True,F,1511,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Mars,False,E,486,S,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,False
Earth,False,E,487,S,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,False
Earth,True,G,1190,S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,E,471,P,55 Cancri e,26.0,False,1.0,0.0,0.0,0.0,718.0,True
Earth,False,F,1405,S,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,False
Mars,False,F,1513,P,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,False
Earth,False,F,1514,P,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,False
Mars,False,D,231,P,TRAPPIST-1e,41.0,False,2754.0,398.0,21.0,0.0,0.0,False
Earth,False,F,1517,P,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,False
Europa,False,C,238,P,TRAPPIST-1e,27.0,False,15.0,2886.0,0.0,249.0,71.0,True
Earth,False,F,1519,P,TRAPPIST-1e,47.0,False,2916.0,0.0,14.0,63.0,0.0,False
Mars,False,F,1520,P,TRAPPIST-1e,37.0,False,1413.0,0.0,584.0,3.0,0.0,True
Earth,False,F,1410,S,TRAPPIST-1e,14.0,False,399.0,22.0,458.0,506.0,187.0,False
Mars,False,D,232,P,TRAPPIST-1e,61.0,False,1711.0,0.0,0.0,0.0,8.0,False
Earth,False,E,488,S,TRAPPIST-1e,39.0,False,2.0,0.0,0.0,2.0,787.0,False
Europa,False,A,89,S,TRAPPIST-1e,25.0,False,0.0,115.0,0.0,1823.0,4041.0,False
Europa,False,E,475,P,TRAPPIST-1e,60.0,False,0.0,307.0,0.0,484.0,1967.0,False
Earth,True,G,1191,S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,False,G,1178,P,TRAPPIST-1e,50.0,False,0.0,185.0,0.0,1.0,558.0,True
Earth,False,F,1412,S,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,95.0,605.0,False
Earth,False,F,1413,S,PSO J318.5-22,15.0,False,0.0,0.0,9.0,0.0,952.0,False
Earth,False,G,1179,P,55 Cancri e,58.0,False,0.0,435.0,2.0,0.0,239.0,False
Europa,False,C,269,S,TRAPPIST-1e,60.0,False,0.0,3435.0,0.0,5458.0,10.0,False
Europa,True,C,269,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True
Earth,True,G,1181,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,False
Earth,False,F,1522,P,55 Cancri e,23.0,False,3.0,0.0,2.0,61.0,634.0,False
Earth,False,E,492,S,PSO J318.5-22,21.0,False,0.0,434.0,0.0,75.0,135.0,True
Earth,True,G,1194,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
Europa,True,C,239,P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True
