PassengerId,HomePlanet,Destination,CryoSleep
1835_01,Europa,TRAPPIST-1e,True
1835_02,Europa,TRAPPIST-1e,True
1837_01,Europa,55 Cancri e,True
1838_01,Mars,TRAPPIST-1e,True
1839_01,Mars,TRAPPIST-1e,False
1840_01,Earth,55 Cancri e,True
1842_01,Mars,TRAPPIST-1e,False
1845_01,Europa,TRAPPIST-1e,False
1851_01,Europa,55 Cancri e,False
1851_02,Europa,TRAPPIST-1e,True
1852_01,Europa,55 Cancri e,True
1852_02,Europa,55 Cancri e,False
1852_03,Europa,TRAPPIST-1e,True
1852_04,Europa,55 Cancri e,True
1858_01,Europa,55 Cancri e,False
1862_01,Earth,55 Cancri e,True
1862_02,,55 Cancri e,False
1862_03,Earth,TRAPPIST-1e,False
1867_01,Europa,55 Cancri e,True
1869_01,Mars,TRAPPIST-1e,False
1870_01,Mars,TRAPPIST-1e,False
1875_01,Mars,TRAPPIST-1e,False
1876_01,Earth,TRAPPIST-1e,False
1883_01,Mars,TRAPPIST-1e,True
1885_01,Earth,TRAPPIST-1e,False
1893_01,Mars,TRAPPIST-1e,True
1894_01,Mars,TRAPPIST-1e,True
1895_01,Mars,TRAPPIST-1e,False
1896_01,Europa,TRAPPIST-1e,False
1900_01,Earth,TRAPPIST-1e,False
1904_01,Europa,55 Cancri e,False
1909_01,Europa,PSO J318.5-22,True
1909_02,Europa,TRAPPIST-1e,True
1909_03,Europa,TRAPPIST-1e,False
1910_01,Mars,TRAPPIST-1e,False
1910_02,Mars,55 Cancri e,False
1910_03,Mars,TRAPPIST-1e,False
1910_04,Mars,TRAPPIST-1e,False
1912_01,Earth,TRAPPIST-1e,False
1913_01,Mars,,False
1913_02,Mars,TRAPPIST-1e,True
1913_03,Mars,TRAPPIST-1e,True
1914_01,Earth,PSO J318.5-22,True
1917_01,Earth,PSO J318.5-22,False
1919_01,Earth,TRAPPIST-1e,False
1921_01,Mars,PSO J318.5-22,False
1921_02,Mars,TRAPPIST-1e,False
1924_01,Earth,PSO J318.5-22,True
1929_01,Earth,TRAPPIST-1e,False
1930_01,Earth,55 Cancri e,False
1932_01,Earth,TRAPPIST-1e,False
1934_01,Earth,TRAPPIST-1e,False
1936_01,Mars,TRAPPIST-1e,False
1943_01,Earth,55 Cancri e,False
1944_01,Earth,TRAPPIST-1e,False
1948_01,Europa,TRAPPIST-1e,False
1948_02,Europa,55 Cancri e,True
1949_01,Earth,TRAPPIST-1e,False
1951_01,Europa,55 Cancri e,True
1951_02,Europa,55 Cancri e,False
1954_01,Mars,55 Cancri e,False
1955_01,Earth,TRAPPIST-1e,False
1958_01,Earth,TRAPPIST-1e,False
1965_01,Earth,TRAPPIST-1e,True
1966_01,Europa,55 Cancri e,False
1970_01,Earth,TRAPPIST-1e,False
1972_01,Mars,TRAPPIST-1e,False
1982_01,Earth,TRAPPIST-1e,False
1986_01,Mars,TRAPPIST-1e,True
1987_01,Earth,TRAPPIST-1e,False
1989_01,Earth,55 Cancri e,True
1990_01,Mars,TRAPPIST-1e,True
1990_02,Mars,55 Cancri e,True
1998_01,Earth,PSO J318.5-22,False
2002_01,Mars,TRAPPIST-1e,True
2004_01,Mars,TRAPPIST-1e,True
2005_01,Earth,TRAPPIST-1e,False
2005_02,Earth,TRAPPIST-1e,False
2008_01,Earth,,False
2014_01,Europa,TRAPPIST-1e,True
2016_01,Mars,,True
2016_02,Mars,TRAPPIST-1e,False
2017_01,Mars,TRAPPIST-1e,False
2017_02,Mars,TRAPPIST-1e,False
2018_01,Earth,TRAPPIST-1e,True
2020_01,Europa,TRAPPIST-1e,False
2021_01,Earth,TRAPPIST-1e,True
2023_01,Earth,TRAPPIST-1e,False
2023_02,Earth,TRAPPIST-1e,True
2023_03,Earth,TRAPPIST-1e,True
2025_01,Europa,55 Cancri e,False
2030_01,Earth,TRAPPIST-1e,False
2031_01,Earth,TRAPPIST-1e,False
2033_01,Earth,55 Cancri e,False
2035_01,Mars,TRAPPIST-1e,False
2035_02,Mars,TRAPPIST-1e,True
2036_01,Earth,PSO J318.5-22,True
2036_02,Earth,TRAPPIST-1e,False
2036_03,Earth,TRAPPIST-1e,False
2037_01,Europa,TRAPPIST-1e,True
2037_02,Europa,TRAPPIST-1e,False
2039_01,Mars,TRAPPIST-1e,False
2039_02,Mars,TRAPPIST-1e,True
2039_03,Mars,TRAPPIST-1e,True
2047_01,Earth,TRAPPIST-1e,True
2048_01,Earth,55 Cancri e,False
2049_01,Earth,PSO J318.5-22,True
2050_01,Earth,TRAPPIST-1e,False
2057_01,,PSO J318.5-22,True
2057_02,Earth,PSO J318.5-22,False
2057_03,Earth,TRAPPIST-1e,False
2057_04,Earth,TRAPPIST-1e,True
2057_05,,TRAPPIST-1e,False
2058_01,Mars,55 Cancri e,False
2064_01,Mars,TRAPPIST-1e,True
2068_01,Europa,TRAPPIST-1e,True
2068_02,Europa,55 Cancri e,False
2068_03,Europa,TRAPPIST-1e,False
2068_04,Europa,55 Cancri e,False
2068_05,Europa,TRAPPIST-1e,False
2069_01,Earth,TRAPPIST-1e,False
2072_01,Earth,TRAPPIST-1e,False
2072_02,Earth,TRAPPIST-1e,False
2076_01,Mars,TRAPPIST-1e,True
2077_01,Earth,TRAPPIST-1e,False
2078_01,Mars,TRAPPIST-1e,True
2079_01,Earth,55 Cancri e,False
2079_02,Earth,TRAPPIST-1e,False
2079_03,Earth,TRAPPIST-1e,False
2093_01,Earth,TRAPPIST-1e,False
2098_01,,TRAPPIST-1e,False
2101_01,Earth,55 Cancri e,True
2101_02,Earth,TRAPPIST-1e,False
2103_01,Earth,TRAPPIST-1e,False
2108_01,Europa,55 Cancri e,False
2108_02,Europa,TRAPPIST-1e,False
2109_01,Earth,TRAPPIST-1e,True
2113_01,Earth,TRAPPIST-1e,True
2119_01,Earth,TRAPPIST-1e,False
2119_02,Earth,TRAPPIST-1e,True
2122_01,Earth,PSO J318.5-22,False
2132_01,Earth,PSO J318.5-22,True
2146_01,Europa,TRAPPIST-1e,False
2146_02,Europa,55 Cancri e,True
2151_01,Earth,TRAPPIST-1e,True
2155_01,Earth,TRAPPIST-1e,False
2157_01,Earth,TRAPPIST-1e,False
2160_01,Mars,TRAPPIST-1e,False
2160_02,Mars,55 Cancri e,True
2160_03,Mars,TRAPPIST-1e,True
2165_01,Earth,TRAPPIST-1e,False
2166_01,Earth,TRAPPIST-1e,False
2169_01,Earth,TRAPPIST-1e,False
2170_01,Earth,TRAPPIST-1e,False
2174_01,Earth,55 Cancri e,False
2176_01,Earth,PSO J318.5-22,True
2178_01,Earth,TRAPPIST-1e,False
2181_01,Earth,TRAPPIST-1e,False
2184_01,Europa,55 Cancri e,True
2184_02,Europa,TRAPPIST-1e,True
2185_01,Europa,55 Cancri e,True
2192_01,Earth,PSO J318.5-22,False
2197_01,Earth,55 Cancri e,False
2199_01,Earth,55 Cancri e,False
2208_01,Mars,TRAPPIST-1e,False
2213_01,Mars,TRAPPIST-1e,False
2214_01,Earth,TRAPPIST-1e,False
2216_01,Earth,PSO J318.5-22,False
2217_01,Europa,TRAPPIST-1e,False
2218_01,Earth,,False
2222_01,Mars,TRAPPIST-1e,True
2226_01,Earth,PSO J318.5-22,True
2227_01,Mars,TRAPPIST-1e,True
2230_01,Earth,TRAPPIST-1e,True
2236_01,Earth,,False
2240_01,Earth,55 Cancri e,True
2240_02,Earth,TRAPPIST-1e,False
2240_03,Earth,TRAPPIST-1e,False
2242_01,Earth,55 Cancri e,True
2244_01,Earth,TRAPPIST-1e,False
2245_01,,55 Cancri e,True
2245_02,Europa,TRAPPIST-1e,True
2246_01,Europa,55 Cancri e,False
2246_02,Europa,TRAPPIST-1e,False
2247_01,Earth,55 Cancri e,False
2248_01,Earth,TRAPPIST-1e,False
2249_01,Earth,TRAPPIST-1e,False
2250_01,Earth,TRAPPIST-1e,False
2259_01,Europa,55 Cancri e,False
2259_02,Europa,55 Cancri e,True
2260_01,Europa,TRAPPIST-1e,True
2265_01,Earth,TRAPPIST-1e,False
2271_01,Europa,55 Cancri e,False
2276_01,Earth,TRAPPIST-1e,True
2276_02,Earth,TRAPPIST-1e,False
2283_01,Earth,TRAPPIST-1e,False
2285_01,Earth,PSO J318.5-22,False
2286_01,Earth,TRAPPIST-1e,False
2290_01,Earth,PSO J318.5-22,True
2292_01,Earth,PSO J318.5-22,True
2293_01,Mars,TRAPPIST-1e,True
2294_01,Europa,55 Cancri e,False
2297_01,Earth,TRAPPIST-1e,False
2304_01,Earth,TRAPPIST-1e,True
2307_01,Earth,TRAPPIST-1e,True
2307_02,Earth,TRAPPIST-1e,False
2307_03,Earth,TRAPPIST-1e,False
2307_04,Earth,,False
2307_05,Earth,TRAPPIST-1e,True
2322_01,Earth,TRAPPIST-1e,False
2323_01,Earth,TRAPPIST-1e,False
2324_01,Earth,TRAPPIST-1e,False
2326_01,Earth,TRAPPIST-1e,True
2328_01,Earth,TRAPPIST-1e,False
2330_01,Earth,PSO J318.5-22,False
2331_01,Europa,55 Cancri e,True
2334_01,Earth,,False
2335_01,Earth,PSO J318.5-22,True
2337_01,Earth,PSO J318.5-22,True
2342_01,Earth,TRAPPIST-1e,False
2343_01,Europa,55 Cancri e,True
2343_02,Europa,TRAPPIST-1e,False
2344_01,,55 Cancri e,False
2344_02,Europa,55 Cancri e,True
2346_01,Earth,TRAPPIST-1e,False
2350_01,Mars,TRAPPIST-1e,False
2350_02,Mars,TRAPPIST-1e,False
2350_03,Mars,55 Cancri e,True
2351_01,Mars,TRAPPIST-1e,False
2351_02,Mars,TRAPPIST-1e,False
2352_01,Mars,55 Cancri e,False
2354_01,Mars,TRAPPIST-1e,False
2355_01,Europa,TRAPPIST-1e,True
2355_02,Europa,55 Cancri e,True
2355_03,Europa,TRAPPIST-1e,False
2355_04,Europa,55 Cancri e,False
2358_01,Earth,TRAPPIST-1e,False
2359_01,Earth,TRAPPIST-1e,False
2362_01,Earth,TRAPPIST-1e,False
2370_01,Earth,TRAPPIST-1e,True
2370_02,Earth,TRAPPIST-1e,True
2370_03,Earth,TRAPPIST-1e,True
2370_04,Earth,TRAPPIST-1e,False
2371_01,Earth,TRAPPIST-1e,False
2372_01,Mars,TRAPPIST-1e,False
2378_01,Mars,TRAPPIST-1e,False
2378_02,Mars,TRAPPIST-1e,True
2380_01,Europa,TRAPPIST-1e,False
2380_02,Europa,55 Cancri e,True
2381_01,Earth,PSO J318.5-22,True
2383_01,Earth,PSO J318.5-22,False
2383_02,Earth,TRAPPIST-1e,False
2386_01,Mars,TRAPPIST-1e,True
2388_01,Earth,TRAPPIST-1e,False
2388_02,Earth,,True
2393_01,Earth,TRAPPIST-1e,False
2394_01,Earth,PSO J318.5-22,True
2394_02,Earth,55 Cancri e,True
2394_03,Earth,55 Cancri e,False
2400_01,Earth,55 Cancri e,False
2405_01,Earth,PSO J318.5-22,False
2407_01,Europa,55 Cancri e,True
2408_01,Earth,TRAPPIST-1e,False
2415_01,Earth,TRAPPIST-1e,False
2418_01,Earth,TRAPPIST-1e,False
2420_01,Earth,TRAPPIST-1e,False
2422_01,Europa,55 Cancri e,False
2422_02,Europa,55 Cancri e,True
2425_01,Earth,TRAPPIST-1e,True
2425_02,Earth,PSO J318.5-22,False
2425_03,Earth,TRAPPIST-1e,False
2425_04,Earth,55 Cancri e,False
2425_05,Earth,TRAPPIST-1e,True
2425_06,Earth,TRAPPIST-1e,True
2428_01,Earth,PSO J318.5-22,False
2430_01,Earth,TRAPPIST-1e,True
2430_02,Earth,TRAPPIST-1e,True
2430_03,,,False
2434_01,Earth,TRAPPIST-1e,True
2434_02,Earth,TRAPPIST-1e,False
2437_01,Earth,TRAPPIST-1e,False
2440_01,Earth,TRAPPIST-1e,False
2447_01,Earth,TRAPPIST-1e,False
2448_01,Europa,55 Cancri e,True
2448_02,Europa,55 Cancri e,True
2450_01,Earth,TRAPPIST-1e,False
2459_01,Earth,55 Cancri e,True
2464_01,Mars,TRAPPIST-1e,False
2465_01,Mars,55 Cancri e,False
2468_01,Europa,55 Cancri e,True
2469_01,Mars,TRAPPIST-1e,True
2469_02,Mars,TRAPPIST-1e,False
2473_01,Earth,TRAPPIST-1e,False
2481_01,,55 Cancri e,True
2481_02,Earth,TRAPPIST-1e,False
2482_01,Europa,55 Cancri e,False
2482_02,Europa,55 Cancri e,False
2484_01,Mars,TRAPPIST-1e,True
2484_02,Mars,TRAPPIST-1e,False
2485_01,Mars,TRAPPIST-1e,False
2487_01,Mars,TRAPPIST-1e,False
2487_02,Mars,TRAPPIST-1e,True
2487_03,Mars,TRAPPIST-1e,False
2490_01,Earth,TRAPPIST-1e,False
2493_01,Europa,55 Cancri e,False
2493_02,Europa,PSO J318.5-22,False
2494_01,Europa,TRAPPIST-1e,True
2494_02,Europa,55 Cancri e,False
2495_01,Earth,55 Cancri e,False
2501_01,Europa,TRAPPIST-1e,True
2504_01,Earth,TRAPPIST-1e,False
2507_01,Earth,TRAPPIST-1e,True
2511_01,Earth,TRAPPIST-1e,False
2514_01,Earth,TRAPPIST-1e,False
2517_01,Mars,TRAPPIST-1e,True
2525_01,Earth,TRAPPIST-1e,False
2529_01,Europa,,False
2533_01,Earth,55 Cancri e,False
2536_01,Mars,TRAPPIST-1e,True
2538_01,Europa,55 Cancri e,True
2538_02,Europa,TRAPPIST-1e,True
2539_01,Earth,TRAPPIST-1e,False
2543_01,Earth,TRAPPIST-1e,False
2554_01,Earth,PSO J318.5-22,True
2556_01,Mars,55 Cancri e,True
2563_01,Earth,TRAPPIST-1e,True
2566_01,Earth,,False
2567_01,Mars,TRAPPIST-1e,True
2567_02,Mars,TRAPPIST-1e,True
2568_01,Earth,TRAPPIST-1e,False
2569_01,Earth,TRAPPIST-1e,False
2570_01,Earth,TRAPPIST-1e,True
2575_01,Mars,55 Cancri e,False
2576_01,Mars,TRAPPIST-1e,True
2577_01,Earth,TRAPPIST-1e,True
2577_02,Earth,TRAPPIST-1e,True
2579_01,Mars,TRAPPIST-1e,False
2583_01,Earth,TRAPPIST-1e,True
2585_01,Europa,TRAPPIST-1e,True
2586_01,Earth,TRAPPIST-1e,True
2587_01,Mars,TRAPPIST-1e,True
2587_02,Mars,TRAPPIST-1e,True
2600_01,Mars,TRAPPIST-1e,False
2603_01,Earth,TRAPPIST-1e,True
2603_02,Earth,55 Cancri e,False
2604_01,Earth,PSO J318.5-22,True
2608_01,Earth,TRAPPIST-1e,True
2610_01,Earth,TRAPPIST-1e,False
2611_01,Earth,TRAPPIST-1e,False
2612_01,Earth,TRAPPIST-1e,False
2613_01,Earth,TRAPPIST-1e,False
2614_01,Mars,TRAPPIST-1e,False
2615_01,Earth,TRAPPIST-1e,False
2620_01,Earth,55 Cancri e,True
2621_01,Europa,55 Cancri e,False
2623_01,Earth,TRAPPIST-1e,False
2630_01,Earth,TRAPPIST-1e,False
2630_02,Earth,TRAPPIST-1e,True
2630_03,Earth,TRAPPIST-1e,True
2632_01,Earth,TRAPPIST-1e,False
2637_01,Earth,TRAPPIST-1e,False
2637_02,Earth,PSO J318.5-22,True
2637_03,Earth,TRAPPIST-1e,False
2639_01,Mars,TRAPPIST-1e,True
2644_01,Earth,TRAPPIST-1e,False
2653_01,Mars,TRAPPIST-1e,False
2654_01,Mars,TRAPPIST-1e,False
2656_01,Europa,TRAPPIST-1e,True
2665_01,Europa,55 Cancri e,False
2667_01,Europa,55 Cancri e,True
2667_02,Europa,TRAPPIST-1e,False
2667_03,Europa,TRAPPIST-1e,False
2667_04,Europa,TRAPPIST-1e,True
2667_05,Europa,55 Cancri e,True
2669_01,Mars,TRAPPIST-1e,False
2673_01,Earth,TRAPPIST-1e,False
2674_01,Earth,TRAPPIST-1e,False
2674_02,Earth,TRAPPIST-1e,False
2680_01,Europa,TRAPPIST-1e,False
2681_01,Earth,PSO J318.5-22,True
2686_01,Earth,TRAPPIST-1e,False
2689_01,Earth,TRAPPIST-1e,False
2694_01,Europa,TRAPPIST-1e,True
2694_02,Europa,TRAPPIST-1e,False
2696_01,Europa,TRAPPIST-1e,False
2699_01,Earth,PSO J318.5-22,False
2705_01,,TRAPPIST-1e,True
2710_01,Europa,55 Cancri e,True
2710_02,Europa,55 Cancri e,True
2711_01,Mars,TRAPPIST-1e,False
2715_01,Mars,TRAPPIST-1e,False
2715_02,Mars,TRAPPIST-1e,False
2716_01,Europa,TRAPPIST-1e,False
2716_02,Europa,55 Cancri e,True
2719_01,Mars,TRAPPIST-1e,False
2719_02,Mars,TRAPPIST-1e,True
2719_03,Mars,TRAPPIST-1e,False
2728_01,Mars,TRAPPIST-1e,False
2731_01,Earth,TRAPPIST-1e,True
2733_01,Earth,TRAPPIST-1e,False
2735_01,Earth,TRAPPIST-1e,False
2742_01,Earth,PSO J318.5-22,True
2744_01,Earth,55 Cancri e,False
2749_01,Earth,TRAPPIST-1e,True
2757_01,Earth,TRAPPIST-1e,False
2761_01,Earth,PSO J318.5-22,False
2761_02,Earth,TRAPPIST-1e,False
2766_01,Earth,55 Cancri e,True
2767_01,Earth,TRAPPIST-1e,False
2771_01,Earth,TRAPPIST-1e,False
2775_01,Europa,TRAPPIST-1e,False
2776_01,Earth,TRAPPIST-1e,False
2777_01,Europa,TRAPPIST-1e,True
2779_01,Earth,TRAPPIST-1e,False
2782_01,Earth,TRAPPIST-1e,True
2791_01,Earth,TRAPPIST-1e,True
2794_01,Mars,TRAPPIST-1e,False
2794_02,Mars,TRAPPIST-1e,False
2794_03,Mars,TRAPPIST-1e,False
2794_04,Mars,55 Cancri e,True
2794_05,Mars,TRAPPIST-1e,False
2794_06,Mars,TRAPPIST-1e,True
2794_07,Mars,TRAPPIST-1e,True
2800_01,Mars,55 Cancri e,True
2803_01,Europa,TRAPPIST-1e,True
2804_01,Earth,TRAPPIST-1e,True
2808_01,Europa,55 Cancri e,True
2808_02,Europa,TRAPPIST-1e,False
2815_01,Earth,TRAPPIST-1e,False
2815_02,Earth,TRAPPIST-1e,True
2815_03,Earth,TRAPPIST-1e,False
2816_01,Europa,TRAPPIST-1e,True
2827_01,Earth,55 Cancri e,True
2828_01,Earth,PSO J318.5-22,False
2829_01,Earth,TRAPPIST-1e,True
2830_01,Earth,PSO J318.5-22,True
2833_01,Earth,PSO J318.5-22,True
2836_01,Europa,55 Cancri e,False
2841_01,Earth,TRAPPIST-1e,False
2842_01,Earth,TRAPPIST-1e,True
2844_01,Earth,55 Cancri e,False
2845_01,Europa,55 Cancri e,True
2845_02,Europa,,True
2848_01,Europa,TRAPPIST-1e,True
2848_02,Europa,TRAPPIST-1e,True
2848_03,Europa,55 Cancri e,True
2849_01,Earth,TRAPPIST-1e,False
2850_01,Mars,TRAPPIST-1e,False
2850_02,Mars,TRAPPIST-1e,True
2850_03,Mars,TRAPPIST-1e,False
2850_04,Mars,TRAPPIST-1e,True
2851_01,Earth,55 Cancri e,False
2855_01,,55 Cancri e,True
2864_01,Mars,TRAPPIST-1e,False
2868_01,Earth,TRAPPIST-1e,True
2868_02,Earth,TRAPPIST-1e,True
2868_03,Earth,TRAPPIST-1e,True
2868_04,Earth,TRAPPIST-1e,False
2874_01,Earth,TRAPPIST-1e,False
2879_01,Earth,TRAPPIST-1e,False
2885_01,Mars,TRAPPIST-1e,False
2886_01,Mars,TRAPPIST-1e,False
2889_01,Earth,TRAPPIST-1e,False
2895_01,Europa,55 Cancri e,True
2896_01,Earth,TRAPPIST-1e,False
2898_01,Europa,TRAPPIST-1e,False
2898_02,Europa,TRAPPIST-1e,True
2903_01,Earth,PSO J318.5-22,False
2904_01,Europa,TRAPPIST-1e,False
2904_02,Europa,TRAPPIST-1e,True
2911_01,Earth,TRAPPIST-1e,True
2914_01,Europa,TRAPPIST-1e,True
2915_01,Mars,TRAPPIST-1e,True
2916_01,Mars,TRAPPIST-1e,True
2917_01,Earth,TRAPPIST-1e,False
2918_01,Europa,55 Cancri e,False
2921_01,Earth,TRAPPIST-1e,False
2922_01,Mars,TRAPPIST-1e,False
2923_01,Earth,TRAPPIST-1e,False
2924_01,Mars,TRAPPIST-1e,False
2931_01,Earth,TRAPPIST-1e,True
2931_02,Earth,TRAPPIST-1e,False
2932_01,Europa,,True
2933_01,Earth,TRAPPIST-1e,True
2937_01,Earth,TRAPPIST-1e,False
2939_01,Earth,TRAPPIST-1e,False
2946_01,Earth,TRAPPIST-1e,False
2946_02,Earth,TRAPPIST-1e,False
2946_03,Earth,TRAPPIST-1e,False
2946_04,Earth,TRAPPIST-1e,False
2947_01,Earth,TRAPPIST-1e,True
2951_01,Earth,PSO J318.5-22,False
2952_01,Earth,55 Cancri e,False
2955_01,Earth,TRAPPIST-1e,True
2957_01,Earth,TRAPPIST-1e,True
2963_01,Earth,TRAPPIST-1e,False
2967_01,Earth,TRAPPIST-1e,False
2973_01,Earth,TRAPPIST-1e,False
2974_01,,55 Cancri e,False
2976_01,Europa,55 Cancri e,True
2976_02,Europa,55 Cancri e,True
2976_03,Europa,55 Cancri e,True
2976_04,Europa,55 Cancri e,False
2977_01,Earth,TRAPPIST-1e,False
2977_02,Earth,TRAPPIST-1e,False
2977_03,Earth,PSO J318.5-22,False
2978_01,Mars,TRAPPIST-1e,False
2980_01,Earth,TRAPPIST-1e,False
2981_01,Earth,PSO J318.5-22,True
2985_01,Earth,TRAPPIST-1e,False
2987_01,Earth,55 Cancri e,False
2989_01,Earth,TRAPPIST-1e,False
2991_01,Mars,TRAPPIST-1e,False
2997_01,Europa,55 Cancri e,True
2997_02,Europa,TRAPPIST-1e,False
2997_03,Europa,55 Cancri e,False
2997_04,Europa,TRAPPIST-1e,True
2999_01,Mars,TRAPPIST-1e,False
3002_01,Earth,PSO J318.5-22,False
3007_01,Earth,TRAPPIST-1e,False
3008_01,Europa,55 Cancri e,True
3008_02,,TRAPPIST-1e,False
3008_03,Europa,TRAPPIST-1e,True
3008_04,Europa,TRAPPIST-1e,False
3008_05,Europa,55 Cancri e,True
3008_06,Europa,55 Cancri e,True
3011_01,Earth,TRAPPIST-1e,True
3016_01,Earth,TRAPPIST-1e,False
3016_02,Earth,TRAPPIST-1e,True
3016_03,Earth,TRAPPIST-1e,True
3016_04,Earth,TRAPPIST-1e,False
3017_01,Earth,TRAPPIST-1e,False
3028_01,Earth,TRAPPIST-1e,True
3031_01,Mars,55 Cancri e,True
3035_01,Mars,TRAPPIST-1e,False
3037_01,Europa,55 Cancri e,True
3037_02,Europa,TRAPPIST-1e,True
3041_01,Earth,,False
3043_01,Mars,TRAPPIST-1e,True
3046_01,,TRAPPIST-1e,False
3049_01,Earth,TRAPPIST-1e,False
3051_01,Earth,TRAPPIST-1e,False
3052_01,Europa,TRAPPIST-1e,False
3056_01,Earth,TRAPPIST-1e,True
3057_01,Mars,,False
3058_01,Earth,TRAPPIST-1e,False
3059_01,Europa,TRAPPIST-1e,True
3069_01,Earth,PSO J318.5-22,False
3072_01,Mars,55 Cancri e,True
3074_01,Earth,PSO J318.5-22,False
3075_01,Earth,55 Cancri e,False
3077_01,Europa,55 Cancri e,True
3077_02,Europa,55 Cancri e,True
3078_01,Europa,55 Cancri e,False
3078_02,Europa,TRAPPIST-1e,False
3078_03,Europa,TRAPPIST-1e,True
3078_04,Europa,TRAPPIST-1e,False
3086_01,Earth,TRAPPIST-1e,False
3089_01,Mars,TRAPPIST-1e,True
3094_01,Earth,TRAPPIST-1e,True
3097_01,Mars,TRAPPIST-1e,True
3098_01,Earth,TRAPPIST-1e,False
3101_01,Mars,TRAPPIST-1e,False
3105_01,Europa,TRAPPIST-1e,True
3105_02,Europa,TRAPPIST-1e,False
3105_03,Europa,,True
3106_01,Earth,TRAPPIST-1e,False
3107_01,Earth,TRAPPIST-1e,True
3108_01,Earth,TRAPPIST-1e,True
3109_01,Earth,TRAPPIST-1e,False
3115_01,Earth,PSO J318.5-22,True
3122_01,Mars,TRAPPIST-1e,False
3122_02,Mars,TRAPPIST-1e,False
3125_01,Mars,TRAPPIST-1e,False
3125_02,,55 Cancri e,False
3127_01,Europa,55 Cancri e,True
3129_01,Earth,TRAPPIST-1e,False
3135_01,Earth,55 Cancri e,False
3137_01,Earth,PSO J318.5-22,True
3139_01,Earth,TRAPPIST-1e,False
3141_01,Mars,TRAPPIST-1e,True
3144_01,Earth,TRAPPIST-1e,False
3146_01,Earth,PSO J318.5-22,False
3148_01,Earth,TRAPPIST-1e,False
3148_02,Earth,TRAPPIST-1e,False
3150_01,Earth,TRAPPIST-1e,False
3151_01,Europa,55 Cancri e,True
3153_01,Earth,TRAPPIST-1e,False
3153_02,Earth,55 Cancri e,True
3154_01,Earth,TRAPPIST-1e,True
3155_01,Europa,55 Cancri e,True
3155_02,Europa,55 Cancri e,False
3156_01,Earth,PSO J318.5-22,False
3157_01,Mars,TRAPPIST-1e,False
3160_01,Mars,TRAPPIST-1e,False
3165_01,Earth,TRAPPIST-1e,False
3167_01,Earth,TRAPPIST-1e,False
3170_01,Earth,TRAPPIST-1e,True
3173_01,Earth,TRAPPIST-1e,True
3177_01,Earth,TRAPPIST-1e,False
3178_01,Mars,TRAPPIST-1e,True
3183_01,Earth,TRAPPIST-1e,False
3186_01,Mars,TRAPPIST-1e,True
3187_01,Europa,55 Cancri e,False
3190_01,Mars,TRAPPIST-1e,False
3190_02,Mars,TRAPPIST-1e,True
3194_01,Earth,TRAPPIST-1e,False
3198_01,Mars,TRAPPIST-1e,False
3199_01,Europa,TRAPPIST-1e,False
3202_01,Earth,PSO J318.5-22,False
3207_01,Earth,PSO J318.5-22,False
3208_01,Europa,TRAPPIST-1e,False
3214_01,Mars,TRAPPIST-1e,True
3222_01,Earth,TRAPPIST-1e,False
3226_01,Mars,TRAPPIST-1e,True
3228_01,Mars,55 Cancri e,False
3231_01,Earth,55 Cancri e,True
3233_01,Earth,55 Cancri e,False
3234_01,Earth,TRAPPIST-1e,False
3242_01,Mars,TRAPPIST-1e,False
3244_01,Europa,TRAPPIST-1e,True
3244_02,Europa,TRAPPIST-1e,True
3244_03,Europa,55 Cancri e,True
3245_01,Earth,TRAPPIST-1e,False
3245_02,Earth,TRAPPIST-1e,False
3246_01,Earth,TRAPPIST-1e,False
3249_01,Earth,TRAPPIST-1e,False
3249_02,Earth,PSO J318.5-22,False
3250_01,Earth,PSO J318.5-22,False
3251_01,Earth,TRAPPIST-1e,False
3257_01,Mars,TRAPPIST-1e,True
3261_01,Europa,55 Cancri e,False
3263_01,Mars,TRAPPIST-1e,True
3264_01,Mars,TRAPPIST-1e,False
3265_01,Europa,TRAPPIST-1e,False
3265_02,Europa,55 Cancri e,False
3265_03,Europa,55 Cancri e,True
3265_04,Europa,TRAPPIST-1e,False
3266_01,Mars,TRAPPIST-1e,False
3267_01,Europa,55 Cancri e,True
3277_01,Earth,TRAPPIST-1e,False
3278_01,Mars,TRAPPIST-1e,True
3281_01,Mars,55 Cancri e,True
3285_01,Mars,TRAPPIST-1e,False
3285_02,Mars,TRAPPIST-1e,True
3286_01,,TRAPPIST-1e,False
3288_01,Mars,TRAPPIST-1e,True
3290_01,Mars,TRAPPIST-1e,True
3290_02,Mars,TRAPPIST-1e,False
3291_01,Earth,TRAPPIST-1e,True
3302_01,Earth,TRAPPIST-1e,False
3303_01,Earth,TRAPPIST-1e,False
3306_01,Mars,TRAPPIST-1e,False
3307_01,Earth,,False
3316_01,Earth,TRAPPIST-1e,False
3320_01,Europa,55 Cancri e,False
3320_02,Europa,55 Cancri e,False
3321_01,Mars,TRAPPIST-1e,True
3333_01,Earth,TRAPPIST-1e,False
3334_01,Earth,PSO J318.5-22,True
3335_01,Earth,TRAPPIST-1e,False
3340_01,Mars,TRAPPIST-1e,False
3341_01,,55 Cancri e,True
3341_02,Europa,55 Cancri e,False
3344_01,Europa,TRAPPIST-1e,True
3344_02,Europa,TRAPPIST-1e,True
3345_01,,55 Cancri e,False
