PassengerId,Cabin,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
1143_01,F/216/S,False,0.0,172.0,539.0,91.0,0.0
1145_01,F/231/P,False,0.0,0.0,0.0,0.0,0.0
1145_02,F/231/P,False,775.0,0.0,1863.0,0.0,0.0
1145_03,E/67/P,False,1031.0,0.0,16.0,1.0,0.0
1145_04,F/231/P,False,0.0,0.0,0.0,0.0,0.0
1151_01,G/180/S,False,,0.0,783.0,10.0,6.0
1157_01,F/219/S,False,1030.0,0.0,48.0,463.0,
1158_01,E/68/P,False,0.0,0.0,0.0,0.0,0.0
1158_02,E/68/P,False,,0.0,0.0,0.0,0.0
1159_01,G/181/S,False,0.0,0.0,0.0,0.0,0.0
1159_02,G/181/S,False,0.0,0.0,0.0,0.0,
1159_03,G/181/S,False,0.0,0.0,0.0,0.0,0.0
1160_01,F/234/P,False,26.0,0.0,1094.0,0.0,0.0
1164_01,F/220/S,False,220.0,0.0,819.0,47.0,0.0
1171_01,E/84/S,False,,0.0,225.0,1.0,2170.0
1172_01,F/222/S,False,0.0,0.0,0.0,,0.0
1176_01,E/85/S,False,527.0,2.0,1547.0,38.0,0.0
1181_01,F/226/S,False,18.0,0.0,1.0,449.0,307.0
1183_01,C/45/P,False,0.0,0.0,0.0,0.0,0.0
1183_02,C/45/P,True,3.0,2235.0,927.0,142.0,1582.0
1183_03,C/45/P,False,0.0,0.0,0.0,0.0,0.0
1184_01,C/46/S,False,0.0,0.0,0.0,0.0,0.0
1184_02,C/46/S,False,0.0,156.0,0.0,,361.0
1189_01,G/177/P,False,678.0,0.0,0.0,38.0,0.0
1194_01,D/39/S,False,1710.0,0.0,219.0,12.0,0.0
1196_01,F/240/P,False,1789.0,0.0,597.0,0.0,120.0
1196_02,F/240/P,False,770.0,55.0,325.0,0.0,0.0
1200_01,C/47/S,False,0.0,0.0,0.0,0.0,
1201_01,D/40/S,False,0.0,4099.0,169.0,221.0,5815.0
1201_02,D/40/S,False,0.0,3533.0,0.0,757.0,34.0
1202_01,E/74/P,False,1459.0,0.0,608.0,0.0,14.0
1204_01,E/75/P,False,0.0,0.0,995.0,2.0,0.0
1205_01,F/231/S,False,0.0,0.0,260.0,1149.0,0.0
1207_01,G/185/S,False,0.0,0.0,0.0,0.0,
1207_02,G/185/S,False,0.0,0.0,0.0,,0.0
1207_03,G/185/S,False,0.0,,0.0,0.0,0.0
1207_04,E/86/S,False,0.0,5.0,,0.0,2.0
1209_01,C/47/P,False,0.0,24.0,0.0,1824.0,1742.0
1209_02,C/47/P,True,48.0,2650.0,0.0,424.0,1031.0
1217_01,D/41/S,False,0.0,0.0,0.0,0.0,0.0
1217_02,D/41/S,False,0.0,0.0,0.0,0.0,0.0
1219_01,B/52/S,False,0.0,498.0,0.0,10.0,2882.0
1219_02,B/52/S,False,0.0,0.0,0.0,0.0,0.0
1224_01,F/233/S,False,0.0,0.0,0.0,0.0,0.0
1224_02,D/42/S,False,,583.0,2936.0,0.0,0.0
1226_01,F/234/S,False,0.0,0.0,0.0,0.0,0.0
1226_02,F/234/S,False,0.0,0.0,0.0,0.0,0.0
1227_01,E/88/S,False,0.0,0.0,0.0,0.0,
1237_01,F/247/P,False,0.0,,777.0,1.0,0.0
1241_01,F/248/P,False,539.0,101.0,0.0,0.0,41.0
1244_01,F/249/P,False,0.0,0.0,0.0,0.0,0.0
1245_01,G/190/S,False,0.0,0.0,0.0,0.0,0.0
1247_01,F/250/P,False,0.0,0.0,0.0,0.0,0.0
1249_01,F/251/P,False,0.0,610.0,0.0,948.0,0.0
1251_01,D/43/S,False,0.0,0.0,0.0,0.0,0.0
1252_01,E/90/S,False,0.0,0.0,8.0,1612.0,0.0
1253_01,E/91/S,False,72.0,0.0,0.0,910.0,0.0
1257_01,C/51/S,False,0.0,0.0,0.0,0.0,0.0
1257_02,C/51/S,False,0.0,0.0,0.0,0.0,0.0
1257_03,C/51/S,False,0.0,297.0,8292.0,601.0,275.0
1257_04,C/51/S,False,0.0,2081.0,0.0,3.0,79.0
1262_01,G/187/P,False,0.0,0.0,0.0,0.0,0.0
1262_02,F/252/P,False,501.0,287.0,0.0,7.0,2.0
1265_01,G/188/P,False,0.0,0.0,0.0,0.0,0.0
1266_01,F/245/S,False,1363.0,259.0,75.0,0.0,0.0
1268_01,F/253/P,False,0.0,0.0,0.0,0.0,0.0
1270_01,B/54/S,False,0.0,6860.0,1.0,131.0,27.0
1272_01,G/192/S,False,1.0,0.0,0.0,636.0,172.0
1275_01,F/255/P,False,3.0,53.0,4.0,0.0,656.0
1276_01,E/93/S,False,0.0,0.0,0.0,0.0,0.0
1277_01,F/256/P,False,673.0,0.0,65.0,,0.0
1290_01,F/249/S,False,987.0,0.0,54.0,200.0,0.0
1296_01,F/262/P,False,153.0,1.0,0.0,0.0,538.0
1297_01,F/263/P,False,0.0,0.0,2438.0,22.0,26.0
1298_01,G/196/S,False,0.0,0.0,0.0,0.0,0.0
1301_01,G/197/S,False,124.0,328.0,423.0,17.0,36.0
1301_02,G/197/S,False,0.0,0.0,0.0,0.0,
1301_03,G/197/S,False,0.0,0.0,0.0,0.0,0.0
1303_01,F/252/S,False,,0.0,430.0,6.0,0.0
1305_01,F/253/S,False,97.0,1882.0,7.0,0.0,32.0
1313_01,E/83/P,False,39.0,653.0,92.0,0.0,6.0
1314_01,F/254/S,False,9.0,0.0,0.0,1446.0,0.0
1315_01,G/198/S,False,99.0,806.0,0.0,0.0,2.0
1318_01,F/255/S,False,0.0,0.0,0.0,0.0,0.0
1319_01,A/11/P,False,13.0,2983.0,0.0,0.0,3311.0
1319_02,A/11/P,False,0.0,139.0,1.0,1707.0,341.0
1320_01,G/195/P,False,0.0,0.0,0.0,0.0,0.0
1320_02,G/195/P,False,0.0,0.0,0.0,0.0,0.0
1320_03,G/195/P,False,0.0,0.0,0.0,0.0,0.0
1321_01,E/96/S,False,0.0,0.0,0.0,0.0,0.0
1321_02,F/256/S,False,0.0,0.0,0.0,0.0,0.0
1321_03,F/256/S,False,2246.0,0.0,332.0,17.0,8.0
1321_04,E/96/S,False,26.0,0.0,842.0,430.0,0.0
1327_01,G/197/P,False,0.0,0.0,0.0,0.0,0.0
1329_01,F/268/P,False,1006.0,0.0,372.0,126.0,0.0
1334_01,F/270/P,False,0.0,38.0,0.0,337.0,448.0
1338_01,C/51/P,False,0.0,0.0,0.0,0.0,0.0
1338_02,C/51/P,False,0.0,0.0,0.0,0.0,0.0
1339_01,G/202/S,False,0.0,0.0,0.0,0.0,0.0
1341_01,G/204/S,False,0.0,306.0,1.0,602.0,0.0
1341_02,G/204/S,False,0.0,0.0,0.0,,0.0
1341_03,G/204/S,False,0.0,474.0,0.0,0.0,0.0
1343_01,A/12/P,False,3.0,977.0,0.0,1908.0,7557.0
1343_02,A/12/P,False,0.0,4192.0,888.0,901.0,2.0
1343_03,A/12/P,False,2201.0,461.0,0.0,251.0,159.0
1344_01,F/259/S,False,34.0,,0.0,1.0,611.0
1346_01,G/201/P,False,0.0,0.0,0.0,,0.0
1349_01,G/205/S,False,0.0,0.0,0.0,0.0,0.0
1349_02,G/205/S,False,0.0,0.0,0.0,0.0,0.0
1354_01,F/263/S,False,1242.0,26.0,0.0,19.0,0.0
1354_02,E/99/S,False,0.0,0.0,0.0,0.0,0.0
1354_03,F/263/S,False,0.0,0.0,0.0,0.0,0.0
1354_04,D/47/S,False,89.0,0.0,2620.0,0.0,0.0
1354_05,F/263/S,False,0.0,0.0,0.0,0.0,0.0
1354_06,F/263/S,False,0.0,0.0,0.0,0.0,0.0
1354_07,F/263/S,False,23.0,0.0,1247.0,17.0,1.0
1358_01,F/273/P,False,0.0,0.0,0.0,0.0,0.0
1358_02,E/84/P,False,807.0,168.0,45.0,0.0,0.0
1359_01,G/204/P,False,0.0,171.0,,0.0,280.0
1361_01,F/264/S,False,0.0,0.0,0.0,0.0,0.0
1361_02,E/101/S,False,936.0,0.0,363.0,0.0,0.0
1363_01,G/205/P,False,63.0,556.0,0.0,192.0,0.0
1364_01,F/266/S,False,1018.0,0.0,0.0,201.0,11.0
1364_02,F/266/S,False,90.0,681.0,10.0,0.0,22.0
1367_01,G/207/P,False,0.0,0.0,0.0,0.0,0.0
1369_01,F/274/P,False,10.0,900.0,0.0,23.0,0.0
1369_02,G/209/P,False,0.0,0.0,0.0,0.0,0.0
1369_03,G/209/P,False,0.0,1822.0,0.0,0.0,6.0
1372_01,G/210/P,False,0.0,0.0,0.0,0.0,0.0
1373_01,E/103/S,False,2.0,145.0,830.0,14.0,1.0
1374_01,B/59/S,True,0.0,0.0,0.0,0.0,0.0
1388_01,G/211/S,False,0.0,0.0,0.0,0.0,0.0
1392_01,B/46/P,False,0.0,2799.0,23.0,151.0,1260.0
1394_01,G/213/S,False,0.0,0.0,0.0,0.0,0.0
1396_01,F/277/P,True,212.0,832.0,363.0,35.0,0.0
1405_01,E/87/P,False,133.0,0.0,1166.0,0.0,0.0
1409_01,D/50/S,True,2012.0,38.0,1274.0,0.0,0.0
1409_02,E/107/S,False,0.0,0.0,0.0,0.0,0.0
1411_01,E/88/P,False,0.0,1589.0,0.0,0.0,50.0
1418_01,F/281/P,False,0.0,550.0,346.0,6.0,0.0
1422_01,A/15/S,False,0.0,0.0,0.0,0.0,0.0
1422_02,A/15/S,False,45.0,17.0,213.0,3183.0,161.0
1422_03,A/15/S,False,58.0,105.0,0.0,7536.0,103.0
1429_01,F/276/S,False,300.0,0.0,741.0,0.0,0.0
1432_01,F/277/S,False,473.0,0.0,871.0,2.0,0.0
1432_02,D/51/S,False,2565.0,9.0,4.0,0.0,0.0
1436_01,F/278/S,False,18.0,4.0,926.0,0.0,0.0
1437_01,G/224/P,False,0.0,0.0,0.0,422.0,351.0
1441_01,F/284/P,False,34.0,260.0,24.0,485.0,0.0
1446_01,G/226/P,False,0.0,174.0,0.0,490.0,10.0
1448_01,G/228/P,False,20.0,571.0,0.0,36.0,0.0
1449_01,E/90/P,False,1042.0,0.0,5.0,1.0,0.0
1456_01,G/222/S,False,1.0,1.0,0.0,771.0,0.0
1459_01,F/281/S,False,183.0,36.0,0.0,0.0,419.0
1464_01,G/232/P,False,2.0,0.0,0.0,783.0,0.0
1466_01,G/225/S,False,0.0,0.0,0.0,0.0,0.0
1468_01,G/234/P,False,0.0,628.0,0.0,0.0,0.0
1469_01,F/283/S,False,799.0,0.0,98.0,40.0,661.0
1469_02,F/283/S,False,679.0,35.0,1090.0,50.0,0.0
1470_01,G/235/P,False,0.0,0.0,0.0,0.0,0.0
1471_01,G/226/S,False,0.0,0.0,0.0,0.0,0.0
1471_02,G/226/S,False,0.0,0.0,0.0,0.0,0.0
1471_03,,False,0.0,0.0,0.0,0.0,0.0
1471_04,G/226/S,False,0.0,0.0,0.0,0.0,0.0
1471_05,G/226/S,False,0.0,0.0,0.0,0.0,0.0
1472_01,G/236/P,False,0.0,0.0,0.0,0.0,0.0
1473_01,F/286/P,False,41.0,0.0,0.0,0.0,570.0
1473_02,G/237/P,False,5.0,0.0,0.0,568.0,55.0
1475_01,F/288/P,False,0.0,2.0,774.0,0.0,95.0
1476_01,G/227/S,False,515.0,16.0,0.0,76.0,106.0
1477_01,B/48/P,False,987.0,3691.0,0.0,0.0,796.0
1477_02,B/48/P,False,1.0,1598.0,0.0,7498.0,0.0
1480_01,G/238/P,False,0.0,0.0,0.0,0.0,0.0
1482_01,F/284/S,False,0.0,0.0,0.0,0.0,0.0
1483_01,E/92/P,False,240.0,0.0,629.0,0.0,0.0
1486_01,G/228/S,False,0.0,0.0,0.0,0.0,0.0
1487_01,G/239/P,False,0.0,0.0,0.0,0.0,0.0
1487_02,G/239/P,False,0.0,619.0,165.0,0.0,0.0
1492_01,C/57/S,False,1.0,695.0,,522.0,7382.0
1492_02,C/57/S,False,22.0,30.0,0.0,1616.0,103.0
1494_01,F/286/S,False,583.0,1.0,0.0,0.0,6.0
1495_01,,False,0.0,0.0,18.0,758.0,0.0
1495_02,G/241/P,False,0.0,0.0,0.0,0.0,0.0
1496_01,G/242/P,False,0.0,0.0,0.0,0.0,0.0
1497_01,F/294/P,False,0.0,0.0,0.0,0.0,0.0
1497_02,F/294/P,False,0.0,0.0,0.0,0.0,0.0
1502_01,C/54/P,False,0.0,170.0,1.0,601.0,7470.0
1502_02,C/54/P,True,1.0,3637.0,0.0,3.0,
1502_03,C/54/P,False,0.0,0.0,0.0,0.0,0.0
1502_04,C/54/P,False,0.0,0.0,0.0,0.0,0.0
1504_01,F/296/P,False,3.0,5.0,3.0,699.0,0.0
1505_01,F/297/P,False,316.0,0.0,36.0,920.0,0.0
1508_01,F/290/S,False,8.0,0.0,0.0,671.0,12.0
1512_01,F/292/S,False,16.0,15.0,1277.0,452.0,0.0
1513_01,G/232/S,False,0.0,0.0,0.0,0.0,0.0
1514_01,G/233/S,False,0.0,0.0,0.0,0.0,0.0
1516_01,G/234/S,False,0.0,40.0,610.0,7.0,47.0
1517_01,F/294/S,False,628.0,212.0,0.0,0.0,63.0
1518_01,B/49/P,False,0.0,63.0,0.0,0.0,5824.0
1518_02,B/49/P,False,0.0,3577.0,216.0,723.0,2188.0
1519_01,E/112/S,False,674.0,22.0,301.0,0.0,0.0
1522_01,F/296/S,False,,0.0,0.0,0.0,0.0
1530_01,F/301/P,False,1.0,0.0,2521.0,0.0,59.0
1534_01,E/113/S,False,1556.0,0.0,31.0,0.0,0.0
1534_02,D/55/S,False,3303.0,0.0,40.0,1.0,0.0
1535_01,F/302/P,False,0.0,422.0,0.0,0.0,2735.0
1537_01,B/66/S,False,0.0,5113.0,0.0,0.0,7.0
1538_01,F/303/P,False,1692.0,0.0,52.0,0.0,7.0
1538_02,D/51/P,False,1106.0,0.0,74.0,0.0,0.0
1546_01,G/238/S,False,0.0,0.0,0.0,0.0,0.0
1549_01,G/239/S,False,86.0,2209.0,994.0,535.0,142.0
1553_01,F/302/S,False,0.0,0.0,0.0,0.0,0.0
1553_02,F/302/S,False,1093.0,0.0,1566.0,0.0,0.0
1554_01,G/246/P,False,0.0,0.0,0.0,0.0,0.0
1554_02,F/304/P,False,0.0,0.0,704.0,0.0,0.0
1556_01,G/241/S,False,0.0,,0.0,0.0,0.0
1557_01,B/67/S,False,0.0,10711.0,0.0,189.0,20.0
1559_01,B/51/P,False,0.0,0.0,0.0,0.0,0.0
1559_02,B/51/P,False,0.0,0.0,0.0,0.0,0.0
1563_01,B/68/S,False,0.0,0.0,0.0,0.0,0.0
1566_01,B/52/P,False,0.0,0.0,0.0,0.0,0.0
1570_01,F/305/S,False,0.0,0.0,0.0,672.0,89.0
1571_01,G/243/S,False,224.0,0.0,585.0,0.0,0.0
1574_01,G/244/S,False,0.0,0.0,0.0,0.0,0.0
1575_01,G/245/S,False,0.0,0.0,0.0,0.0,0.0
1582_01,F/313/P,True,0.0,691.0,378.0,17.0,0.0
1582_02,G/250/P,False,0.0,0.0,0.0,,0.0
1583_01,F/306/S,False,0.0,0.0,0.0,,0.0
1586_01,C/59/S,False,6.0,864.0,0.0,12.0,3877.0
1587_01,G/247/S,False,0.0,0.0,0.0,0.0,0.0
1587_02,G/247/S,False,0.0,0.0,0.0,,0.0
1589_01,F/315/P,False,633.0,0.0,584.0,0.0,0.0
1591_01,B/69/S,False,172.0,1.0,0.0,8999.0,20.0
1591_02,B/69/S,False,0.0,6158.0,0.0,122.0,578.0
1598_01,F/316/P,False,201.0,1276.0,1121.0,0.0,0.0
1598_02,E/100/P,False,1507.0,0.0,8017.0,0.0,0.0
1600_01,E/115/S,False,98.0,0.0,0.0,251.0,442.0
1605_01,F/318/P,False,0.0,0.0,406.0,298.0,12.0
1607_01,G/258/P,False,0.0,0.0,0.0,0.0,0.0
1609_01,E/117/S,False,1022.0,0.0,0.0,0.0,0.0
1610_01,D/52/P,False,110.0,0.0,2768.0,68.0,135.0
1616_01,G/260/P,False,0.0,0.0,0.0,0.0,0.0
1618_01,C/61/S,False,0.0,0.0,0.0,886.0,14268.0
1620_01,B/70/S,True,0.0,1105.0,0.0,1632.0,8003.0
1623_01,D/58/S,True,17.0,0.0,571.0,3.0,591.0
1627_01,G/251/S,False,0.0,0.0,0.0,0.0,0.0
1629_01,B/72/S,False,0.0,0.0,0.0,0.0,0.0
1629_02,B/72/S,False,0.0,0.0,0.0,0.0,0.0
1629_03,B/72/S,False,0.0,0.0,0.0,0.0,0.0
1629_04,B/72/S,False,0.0,0.0,0.0,0.0,0.0
1629_05,B/72/S,False,0.0,,0.0,0.0,0.0
1629_06,B/72/S,False,0.0,0.0,0.0,0.0,0.0
1639_01,G/256/S,False,0.0,6.0,21.0,1038.0,692.0
1641_01,F/326/P,False,0.0,0.0,0.0,0.0,0.0
1642_01,E/102/P,False,6.0,2902.0,0.0,2818.0,108.0
1643_01,G/263/P,False,0.0,0.0,476.0,402.0,6.0
1648_01,E/120/S,False,0.0,0.0,0.0,0.0,0.0
1652_01,G/259/S,False,0.0,0.0,0.0,0.0,0.0
1654_01,E/121/S,False,980.0,0.0,7.0,0.0,0.0
1664_01,F/329/P,False,0.0,0.0,738.0,86.0,40.0
1665_01,C/60/P,False,0.0,0.0,0.0,0.0,0.0
1665_02,C/60/P,False,0.0,0.0,0.0,0.0,
1667_01,F/315/S,False,367.0,54.0,0.0,479.0,0.0
1675_01,F/319/S,False,0.0,0.0,0.0,0.0,0.0
1678_01,F/320/S,False,10.0,4.0,12.0,2.0,1124.0
1679_01,G/271/P,False,0.0,0.0,0.0,0.0,0.0
1680_01,C/63/S,False,0.0,54.0,3.0,4976.0,2732.0
1680_02,C/63/S,False,0.0,0.0,0.0,0.0,0.0
1683_01,E/123/S,False,0.0,216.0,9.0,40.0,721.0
1684_01,F/332/P,False,684.0,0.0,605.0,0.0,0.0
1686_01,F/333/P,False,0.0,6.0,1217.0,913.0,3.0
1689_01,C/64/S,False,0.0,0.0,0.0,0.0,0.0
1689_02,C/64/S,False,0.0,3085.0,13.0,212.0,297.0
1689_03,C/64/S,False,0.0,6285.0,0.0,1301.0,108.0
1692_01,,False,0.0,0.0,0.0,0.0,0.0
1693_01,F/322/S,False,2.0,673.0,,0.0,41.0
1701_01,G/275/P,False,0.0,0.0,0.0,0.0,0.0
1702_01,F/323/S,False,0.0,1141.0,0.0,0.0,7.0
1703_01,F/337/P,False,0.0,671.0,56.0,0.0,0.0
1706_01,F/324/S,False,0.0,92.0,202.0,271.0,362.0
1707_01,F/325/S,False,0.0,0.0,0.0,394.0,327.0
1716_01,,False,247.0,0.0,27.0,707.0,32.0
1720_01,F/340/P,False,690.0,4.0,10.0,0.0,0.0
1722_01,G/279/P,False,0.0,22.0,0.0,6.0,879.0
1726_01,F/329/S,False,532.0,0.0,747.0,10.0,0.0
1726_02,F/329/S,False,0.0,0.0,0.0,0.0,0.0
1726_03,F/329/S,False,477.0,812.0,0.0,0.0,0.0
1732_01,G/282/P,False,0.0,0.0,0.0,0.0,0.0
1735_01,F/330/S,False,1296.0,613.0,23.0,72.0,0.0
1737_01,G/285/P,False,115.0,0.0,0.0,386.0,308.0
1741_01,G/286/P,False,0.0,69.0,709.0,0.0,31.0
1741_02,G/286/P,False,0.0,0.0,0.0,0.0,0.0
1741_03,G/286/P,False,0.0,0.0,0.0,0.0,0.0
1743_01,F/345/P,False,0.0,0.0,148.0,1220.0,2.0
1744_01,D/62/S,False,157.0,0.0,2345.0,822.0,0.0
1750_01,G/289/P,False,0.0,0.0,0.0,0.0,0.0
1751_01,F/332/S,False,0.0,0.0,0.0,0.0,0.0
1751_02,F/332/S,False,0.0,0.0,0.0,0.0,0.0
1754_01,F/346/P,False,41.0,592.0,0.0,0.0,5.0
1756_01,E/131/S,False,101.0,137.0,574.0,0.0,183.0
1759_01,F/335/S,False,0.0,0.0,0.0,0.0,0.0
1765_01,G/290/P,False,0.0,0.0,0.0,0.0,0.0
1773_01,F/340/S,False,2.0,0.0,,606.0,140.0
1777_01,B/56/P,False,0.0,75.0,0.0,4764.0,11.0
1777_02,B/56/P,False,0.0,0.0,0.0,0.0,0.0
1780_01,F/350/P,False,9.0,8.0,796.0,5.0,181.0
1784_01,G/292/P,False,234.0,0.0,298.0,317.0,0.0
1787_01,G/293/P,False,0.0,0.0,0.0,0.0,0.0
1788_01,F/343/S,False,0.0,71.0,,338.0,0.0
1789_01,G/282/S,False,0.0,0.0,0.0,0.0,0.0
1790_01,G/294/P,True,0.0,0.0,0.0,0.0,0.0
1790_02,G/294/P,False,0.0,0.0,0.0,0.0,0.0
1791_01,F/351/P,False,0.0,0.0,,0.0,0.0
1791_02,F/351/P,False,0.0,0.0,0.0,0.0,0.0
1793_01,E/136/S,False,379.0,87.0,453.0,22.0,1141.0
1793_02,F/344/S,False,1282.0,0.0,6061.0,5.0,0.0
1794_01,F/353/P,False,0.0,2.0,0.0,610.0,0.0
1795_01,E/108/P,False,1402.0,220.0,0.0,0.0,0.0
1801_01,F/345/S,False,18.0,1980.0,0.0,218.0,0.0
1801_02,F/345/S,False,643.0,0.0,0.0,17.0,289.0
1809_01,G/296/P,False,0.0,0.0,0.0,0.0,0.0
1814_01,G/286/S,False,515.0,0.0,0.0,93.0,6.0
1814_02,G/286/S,False,0.0,,0.0,0.0,0.0
1814_03,G/286/S,False,0.0,0.0,0.0,0.0,0.0
1815_01,F/348/S,False,0.0,0.0,0.0,0.0,0.0
1819_01,F/359/P,False,623.0,24.0,0.0,120.0,1662.0
1820_01,E/110/P,True,0.0,0.0,0.0,0.0,0.0
1824_01,G/300/P,False,0.0,467.0,0.0,351.0,0.0
1825_01,F/360/P,False,33.0,319.0,297.0,0.0,0.0
1825_02,E/111/P,False,246.0,207.0,338.0,0.0,0.0
1830_01,G/287/S,False,0.0,0.0,0.0,0.0,0.0
1832_01,F/353/S,False,0.0,0.0,0.0,1384.0,656.0
1835_01,B/76/S,False,0.0,0.0,0.0,0.0,0.0
1835_02,B/76/S,False,0.0,0.0,0.0,0.0,0.0
1837_01,B/77/S,False,0.0,0.0,0.0,0.0,0.0
1838_01,F/363/P,False,0.0,0.0,0.0,0.0,0.0
1839_01,F/364/P,False,1182.0,0.0,42.0,0.0,0.0
1840_01,G/301/P,False,0.0,0.0,0.0,0.0,0.0
1842_01,D/57/P,False,603.0,0.0,200.0,0.0,0.0
1845_01,C/69/S,False,0.0,11.0,689.0,355.0,6083.0
1851_01,B/78/S,False,582.0,1080.0,0.0,14.0,5550.0
1851_02,B/78/S,False,0.0,0.0,0.0,0.0,0.0
1852_01,B/79/S,False,0.0,0.0,0.0,0.0,0.0
1852_02,B/79/S,False,0.0,1696.0,0.0,,1.0
1852_03,B/79/S,False,0.0,0.0,0.0,0.0,0.0
1852_04,B/79/S,False,0.0,0.0,0.0,0.0,0.0
1858_01,C/62/P,False,0.0,4205.0,0.0,167.0,0.0
1862_01,F/369/P,False,1156.0,0.0,0.0,0.0,136.0
1862_02,G/304/P,False,557.0,0.0,0.0,393.0,0.0
1862_03,G/304/P,False,0.0,0.0,0.0,0.0,0.0
1867_01,C/63/P,False,0.0,0.0,0.0,0.0,0.0
1869_01,F/373/P,False,1286.0,2.0,1.0,0.0,0.0
1870_01,F/359/S,False,908.0,0.0,845.0,0.0,0.0
1875_01,D/65/S,False,128.0,0.0,574.0,0.0,260.0
1876_01,F/360/S,False,0.0,0.0,262.0,29.0,448.0
1883_01,E/114/P,False,0.0,0.0,0.0,0.0,0.0
1885_01,G/294/S,False,0.0,,376.0,3.0,7.0
1893_01,F/362/S,False,0.0,0.0,0.0,0.0,0.0
1894_01,F/379/P,False,0.0,0.0,0.0,0.0,0.0
1895_01,F/363/S,False,39.0,0.0,378.0,240.0,652.0
1896_01,E/143/S,False,0.0,891.0,0.0,3748.0,12.0
1900_01,F/380/P,False,0.0,106.0,1126.0,0.0,60.0
1904_01,A/15/P,False,19.0,607.0,0.0,,2756.0
1909_01,C/64/P,False,0.0,0.0,0.0,0.0,0.0
1909_02,C/64/P,False,0.0,0.0,0.0,0.0,0.0
1909_03,C/64/P,False,0.0,2588.0,0.0,22.0,2149.0
1910_01,F/365/S,False,0.0,0.0,0.0,0.0,0.0
1910_02,F/365/S,False,3529.0,0.0,65.0,3.0,59.0
1910_03,F/365/S,False,311.0,0.0,338.0,741.0,0.0
1910_04,F/365/S,False,0.0,0.0,0.0,,0.0
1912_01,G/310/P,False,0.0,35.0,4661.0,1641.0,0.0
1913_01,F/381/P,False,261.0,0.0,2338.0,0.0,0.0
1913_02,F/381/P,False,0.0,0.0,0.0,0.0,0.0
1913_03,F/381/P,False,0.0,0.0,0.0,0.0,0.0
1914_01,G/301/S,False,0.0,0.0,0.0,,0.0
1917_01,F/366/S,False,0.0,547.0,0.0,10.0,0.0
1919_01,G/302/S,False,0.0,0.0,0.0,0.0,0.0
1921_01,F/382/P,False,809.0,0.0,830.0,0.0,0.0
1921_02,F/382/P,True,1651.0,0.0,14.0,245.0,0.0
1924_01,G/311/P,False,0.0,0.0,0.0,0.0,0.0
1929_01,G/306/S,False,407.0,191.0,53.0,0.0,133.0
1930_01,F/383/P,False,599.0,0.0,1.0,0.0,0.0
1932_01,F/367/S,False,0.0,0.0,0.0,145.0,1961.0
1934_01,F/384/P,False,2.0,,689.0,827.0,0.0
1936_01,E/119/P,False,1285.0,4.0,7.0,1.0,0.0
1943_01,F/371/S,False,21.0,1.0,0.0,185.0,530.0
1944_01,G/308/S,False,0.0,0.0,666.0,221.0,1.0
1948_01,B/80/S,False,0.0,225.0,129.0,,12226.0
1948_02,B/80/S,False,0.0,0.0,0.0,0.0,0.0
1949_01,F/373/S,False,0.0,0.0,317.0,632.0,0.0
1951_01,D/67/S,False,0.0,0.0,0.0,0.0,0.0
1951_02,D/67/S,False,1.0,1656.0,140.0,4160.0,430.0
1954_01,F/388/P,False,27.0,0.0,81.0,974.0,0.0
1955_01,F/389/P,False,9.0,52.0,1.0,638.0,105.0
1958_01,G/314/P,False,1624.0,0.0,0.0,600.0,105.0
1965_01,G/317/P,False,0.0,0.0,0.0,0.0,0.0
1966_01,B/81/S,False,0.0,1427.0,0.0,1311.0,84.0
1970_01,F/392/P,False,1844.0,213.0,131.0,439.0,0.0
1972_01,E/123/P,False,143.0,0.0,906.0,0.0,0.0
1982_01,E/145/S,False,102.0,0.0,257.0,1260.0,0.0
1986_01,F/377/S,False,0.0,0.0,0.0,0.0,0.0
1987_01,G/313/S,False,0.0,901.0,7.0,0.0,0.0
1989_01,G/322/P,False,0.0,0.0,0.0,0.0,0.0
1990_01,F/395/P,False,0.0,0.0,0.0,0.0,0.0
1990_02,F/395/P,False,0.0,0.0,0.0,0.0,0.0
1998_01,F/382/S,False,85.0,225.0,11.0,53.0,835.0
2002_01,F/384/S,False,0.0,0.0,0.0,0.0,0.0
2004_01,E/147/S,False,0.0,0.0,0.0,0.0,0.0
2005_01,F/385/S,False,40.0,117.0,0.0,214.0,387.0
2005_02,G/316/S,False,0.0,0.0,0.0,0.0,0.0
2008_01,F/397/P,False,262.0,0.0,0.0,391.0,151.0
2014_01,E/148/S,False,0.0,0.0,0.0,0.0,0.0
2016_01,F/388/S,False,0.0,0.0,0.0,0.0,0.0
2016_02,F/388/S,False,878.0,824.0,1.0,389.0,0.0
2017_01,E/149/S,False,0.0,0.0,0.0,0.0,0.0
2017_02,F/389/S,False,664.0,126.0,40.0,11.0,1068.0
2018_01,G/319/S,False,0.0,0.0,0.0,0.0,0.0
2020_01,C/77/S,False,0.0,2052.0,4.0,465.0,117.0
2021_01,G/320/S,False,0.0,0.0,0.0,0.0,0.0
2023_01,G/321/S,False,0.0,0.0,634.0,0.0,87.0
2023_02,G/321/S,False,0.0,0.0,0.0,0.0,0.0
2023_03,G/321/S,False,0.0,0.0,0.0,0.0,0.0
2025_01,B/84/S,True,0.0,305.0,0.0,327.0,7046.0
